-45	-23	104	-2
0	0	0	0
-5	13	69	-12
0	0	0	0
-22	-21	88	2
0	0	0	0
-5	-9	69	10
0	0	0	0
37	-8	38	68
0	0	0	0
10	3	119	26
0	0	0	0
-14	-16	82	6
0	0	0	0
-11	5	69	-18
0	0	0	0
-43	-30	27	6
0	0	0	0
-45	-27	159	14
0	0	0	0
20	32	47	-30
0	0	0	0
8	-18	41	48
0	0	0	0
-53	-42	68	6
0	0	0	0
-8	-7	90	2
0	0	0	0
-29	-23	105	26
0	0	0	0
-32	-15	71	0
0	0	0	0
-9	18	-21	-40
0	0	0	0
38	24	-37	16
0	0	0	0
10	22	46	-34
0	0	0	0
27	8	11	18
0	0	0	0
26	29	-3	-6
0	0	0	0
-9	-5	52	24
0	0	0	0
-5	-14	74	34
0	0	0	0
4	-10	14	20
0	0	0	0
44	16	5	40
0	0	0	0
-39	-49	117	48
0	0	0	0
5	20	10	-36
0	0	0	0
-41	-25	47	16
0	0	0	0
4	12	1	-12
0	0	0	0
8	7	-32	-18
0	0	0	0
-4	-1	46	22
0	0	0	0
14	-12	57	38
0	0	0	0
-32	-15	71	0
0	0	0	0
21	-3	-26	32
0	0	0	0
15	41	-23	-54
0	0	0	0
-38	-27	97	18
0	0	0	0
-2	-12	-15	16
0	0	0	0
-17	-25	95	18
0	0	0	0
10	-10	85	28
0	0	0	0
-7	-26	143	54
0	0	0	0
-14	-35	113	64
0	0	0	0
17	11	2	10
0	0	0	0
-6	24	-13	-48
0	0	0	0
22	21	-46	0
0	0	0	0
-32	3	16	-30
0	0	0	0
28	12	88	20
0	0	0	0
41	2	39	58
0	0	0	0
-24	-30	133	46
0	0	0	0
-44	-41	39	34
0	0	0	0
-3	-4	76	10
0	0	0	0
-20	-29	97	62
0	0	0	0
35	19	89	20
0	0	0	0
-25	6	88	-32
0	0	0	0
-20	1	-10	-20
0	0	0	0
-40	-17	111	4
0	0	0	0
-1	-18	33	36
0	0	0	0
9	-7	29	20
0	0	0	0
23	28	39	-10
0	0	0	0
25	11	30	30
0	0	0	0
-30	-26	36	14
0	0	0	0
-23	-26	100	24
0	0	0	0
22	9	51	26
0	0	0	0
-28	-20	22	12
0	0	0	0
26	13	94	24
0	0	0	0
22	9	51	26
0	0	0	0
-30	-47	167	60
0	0	0	0
-7	19	-14	-36
0	0	0	0
20	15	81	-2
0	0	0	0
-22	-24	135	26
0	0	0	0
-7	-12	75	18
0	0	0	0
-28	-51	153	68
0	0	0	0
25	14	122	22
0	0	0	0
-48	-27	109	14
0	0	0	0
-47	-26	84	-14
0	0	0	0
-3	23	29	-38
0	0	0	0
2	-10	96	38
0	0	0	0
-34	-19	14	6
0	0	0	0
-14	-10	-44	-6
0	0	0	0
5	21	-40	-30
0	0	0	0
-64	-40	116	-10
0	0	0	0
-18	-29	99	48
0	0	0	0
2	20	-40	-36
0	0	0	0
7	1	72	0
0	0	0	0
-4	13	36	-30
0	0	0	0
27	13	29	42
0	0	0	0
-28	-36	161	44
0	0	0	0
-29	1	40	-48
0	0	0	0
-11	3	69	-16
0	0	0	0
9	18	-47	-18
0	0	0	0
-27	-26	73	4
0	0	0	0
-26	-49	110	78
0	0	0	0
1	2	-7	0
0	0	0	0
10	23	9	-18
0	0	0	0
7	5	30	-6
0	0	0	0
22	-3	38	28
0	0	0	0
-18	3	-11	-8
0	0	0	0
-10	24	15	-56
0	0	0	0
-34	-10	106	-8
0	0	0	0
28	7	22	50
0	0	0	0
1	-3	-41	-6
0	0	0	0
-3	0	37	-24
0	0	0	0
-48	-15	28	-30
0	0	0	0
-42	-40	62	20
0	0	0	0
-28	-33	56	36
0	0	0	0
11	15	57	4
0	0	0	0
-40	2	51	-46
0	0	0	0
27	-4	37	50
0	0	0	0
-32	-37	123	62
0	0	0	0
24	6	74	16
0	0	0	0
-18	-4	136	6
0	0	0	0
-16	-18	-4	18
0	0	0	0
-30	-18	78	8
0	0	0	0
-30	-37	83	46
0	0	0	0
21	13	-52	-4
0	0	0	0
-26	-15	84	24
0	0	0	0
-19	-12	75	-10
0	0	0	0
3	6	63	4
0	0	0	0
-18	-31	57	48
0	0	0	0
10	-6	85	24
0	0	0	0
-5	-4	-36	0
0	0	0	0
17	36	-45	-36
0	0	0	0
-7	1	-30	0
0	0	0	0
-54	-43	67	14
0	0	0	0
32	6	47	24
0	0	0	0
-11	-4	87	20
0	0	0	0
-4	4	2	-32
0	0	0	0
-43	-13	64	-28
0	0	0	0
-8	-24	37	54
0	0	0	0
-4	13	-35	-24
0	0	0	0
3	-23	68	52
0	0	0	0
-15	-38	57	62
0	0	0	0
-34	-26	119	18
0	0	0	0
-43	-19	-7	-16
0	0	0	0
-22	3	46	-24
0	0	0	0
-37	-45	145	50
0	0	0	0
-28	-3	-12	-16
0	0	0	0
26	12	5	2
0	0	0	0
-63	-38	67	-12
0	0	0	0
-35	-34	194	46
0	0	0	0
14	3	91	34
0	0	0	0
-34	-8	38	-32
0	0	0	0
-21	-10	57	20
0	0	0	0
20	8	2	20
0	0	0	0
6	-16	26	50
0	0	0	0
-14	-8	82	-2
0	0	0	0
-44	-32	47	16
0	0	0	0
-21	-5	-32	-8
0	0	0	0
-16	-21	127	46
0	0	0	0
-31	-23	61	38
0	0	0	0
-14	11	48	-32
0	0	0	0
7	1	98	20
0	0	0	0
-35	-13	147	4
0	0	0	0
12	22	32	-30
0	0	0	0
16	14	43	16
0	0	0	0
-24	5	-11	-24
0	0	0	0
-13	-10	30	28
0	0	0	0
-5	-17	137	40
0	0	0	0
22	40	-51	-38
0	0	0	0
-29	-20	126	24
0	0	0	0
-30	-50	88	78
0	0	0	0
-21	-21	91	42
0	0	0	0
-36	-8	23	-28
0	0	0	0
-39	-45	46	50
0	0	0	0
-34	-39	82	48
0	0	0	0
-32	3	87	-36
0	0	0	0
-2	5	-36	-2
0	0	0	0
-19	-29	9	32
0	0	0	0
-10	11	-6	-44
0	0	0	0
5	11	57	-6
0	0	0	0
-46	-26	145	10
0	0	0	0
-41	-25	131	20
0	0	0	0
-8	5	103	0
0	0	0	0
-21	-28	44	28
0	0	0	0
-11	-9	-2	2
0	0	0	0
8	-14	70	36
0	0	0	0
48	29	-2	36
0	0	0	0
-17	-34	113	56
0	0	0	0
-48	-15	70	-28
0	0	0	0
-52	-10	48	-34
0	0	0	0
2	-4	83	22
0	0	0	0
-45	-23	104	-2
0	0	0	0
18	17	40	-20
0	0	0	0
43	14	25	50
0	0	0	0
24	13	11	6
0	0	0	0
-31	-33	145	52
0	0	0	0
-7	11	12	-8
0	0	0	0
18	-10	29	44
0	0	0	0
12	9	63	22
0	0	0	0
33	29	32	12
0	0	0	0
-16	-14	12	-4
0	0	0	0
-55	-18	11	-16
0	0	0	0
1	-14	145	42
0	0	0	0
-24	4	52	-20
0	0	0	0
5	-18	75	52
0	0	0	0
-35	-23	147	14
0	0	0	0
-37	-9	35	-10
0	0	0	0
11	21	2	-14
0	0	0	0
10	-16	40	60
0	0	0	0
-2	-26	108	64
0	0	0	0
19	1	-12	24
0	0	0	0
-43	-16	72	-34
0	0	0	0
-4	-32	38	62
0	0	0	0
-9	-19	68	20
0	0	0	0
-13	7	54	-16
0	0	0	0
-39	-36	70	14
0	0	0	0
26	14	-11	18
0	0	0	0
-27	1	94	-22
0	0	0	0
28	24	75	-2
0	0	0	0
2	15	-32	-40
0	0	0	0
-57	-34	54	-12
0	0	0	0
-25	-30	98	42
0	0	0	0
15	-9	113	40
0	0	0	0
13	20	80	-14
0	0	0	0
-37	-41	187	48
0	0	0	0
-31	-32	1	16
0	0	0	0
-12	8	29	-44
0	0	0	0
-47	-19	5	-6
0	0	0	0
12	2	84	30
0	0	0	0
-43	-29	145	20
0	0	0	0
-7	-11	54	16
0	0	0	0
35	16	10	38
0	0	0	0
-16	-36	93	50
0	0	0	0
16	4	30	16
0	0	0	0
-14	5	-23	-20
0	0	0	0
-55	-14	82	-26
0	0	0	0
-38	-24	131	26
0	0	0	0
